pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set
640,One man is descending a cliff with a rope,One man is climbing a cliff with a rope,NEUTRAL,3.3,A_neutral_B,B_contradicts_A,A man is climbing a rope up a cliff.,A man is climbing a rope up a cliff.,FLICKR,FLICKR,TEST
656,A young child is climbing a rock climbing wall which is indoors,A young child is under a rock climbing wall which is indoors,NEUTRAL,4,A_neutral_B,B_contradicts_A,A young child climbs an indoor rock climbing wall.,A young child climbs an indoor rock climbing wall.,FLICKR,FLICKR,TEST
666,One man is doing a bicycle trick in midair,A man is failing to perform a bicycle trick in midair,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,A trick cyclist takes air.,A trick cyclist takes air.,FLICKR,FLICKR,TEST
669,The air is tricking a performing cyclist,The cyclist is performing a trick in the air,NEUTRAL,2.4,A_neutral_B,B_contradicts_A,A male doing a bicycle trick in midair.,A male doing a bicycle trick in midair.,FLICKR,FLICKR,TEST
683,A dog which is black and a white one are staring at each other in the street,There are no dogs of different breeds looking at each other across a street,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,A black dog and a white dog with brown spots are staring at each other in the street.,Two dogs of different breeds looking at each other on the road.,FLICKR,FLICKR,TEST
734,The man in the purple hat is operating a camera that makes videos,There is no man with a camera studying the subject,NEUTRAL,3.2,A_neutral_B,B_contradicts_A,The man in the purple hat is operating a video camera.,A man with a camera studies his work.,FLICKR,FLICKR,TRAIN
748,A married couple is walking down the aisle,The bride is leaving the groom after the wedding,NEUTRAL,2.6,A_neutral_B,B_contradicts_A,A bride and groom leaving after the wedding.,A man and bride walk down the aisle,FLICKR,FLICKR,TRAIN
757,The presentation is being watched by a classroom of students,A classroom is empty,NEUTRAL,3,A_neutral_B,B_contradicts_A,A classroom of students watching a presentation.,A class full of students.,FLICKR,FLICKR,TRAIN
791,The dog is snapping at some droplets of water,There is no dog excitedly playing with water in the grass,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,German Shepard standing up snapping at droplets of water,A German shepherd playing with water in the grass.,FLICKR,FLICKR,TRAIN
817,A group of people is equipped with protective gear,A group of people is equipped with unprotective gear,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,A group of people in protective gear.,A group of people in protective gear.,FLICKR,FLICKR,TEST
859,One white dog and one black one are sitting side by side on the grass,A black and a white dog are joyfully running on the grass,NEUTRAL,4.115,A_neutral_B,B_contradicts_A,A black and a white dog are running on the grass.,A white dog and a black dog running side by side on the grass while onlookers watch.,FLICKR,FLICKR,TRAIN
871,A lot of people are in an ice skating park,An ice skating rink placed outdoors is empty,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,An outdoor ice skating rink full of people.,An ice skating park in winter with many people.,FLICKR,FLICKR,TEST
873,Not a lot of people are in an ice skating park,An ice skating rink placed outdoors is full of people,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,An ice skating park in winter with many people.,An outdoor ice skating rink full of people.,FLICKR,FLICKR,TRIAL
909,A man in a blue jumpsuit is failing to perform a wheelie on a motorcycle,The man is doing a wheelie with a motorcycle on ground which is mostly barren,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,The man is doing a wheelie with a motorcycle in mostly barren ground,a man in a blue jumpsuit popping a wheelie on a motorcycle.,FLICKR,FLICKR,TRAIN
938,A little boy is jumping into a puddle on the street,A little boy is getting out of a puddle in the street,NEUTRAL,4,A_neutral_B,B_contradicts_A,The little boy is jumping into a puddle on the street.,The little boy is jumping into a puddle on the street.,FLICKR,FLICKR,TEST
954,Two young kids are fasting,Two toddlers are eating corndogs in a wagon which is really small,NEUTRAL,3,A_neutral_B,B_contradicts_A,Two toddlers are eating corndogs in a small wagon or bin.,two young children eat corndogs.,FLICKR,FLICKR,TEST
1000,A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,A boy in a red shirt is behind a long blue wall and is lowering an eyebrow facing the camera,NEUTRAL,4,A_neutral_B,B_contradicts_A,a boy in a red shirt in front of a long blue wall raises his eyebrow at the camera,a boy in a red shirt in front of a long blue wall raises his eyebrow at the camera,FLICKR,FLICKR,TRAIN
1009,The Jockeys are racing horses on the field which is completely green,The Jockeys are slowing down their horses on the field which is completely green,NEUTRAL,4.2,A_neutral_B,B_contradicts_A,Jockeys are racing their horses on the green field.,Jockeys are racing their horses on the green field.,FLICKR,FLICKR,TRAIN
1012,Some horses are racing furiously over the green grass and jumping an obstacle,Some horses are resting on the green grass,NEUTRAL,3.2,A_neutral_B,B_contradicts_A,Horses being ridden over green grass and jumping an obstacle.,Horses being ridden over green grass and jumping an obstacle.,FLICKR,FLICKR,TEST
1065,There is no person riding a motorbike in the event related to motocross,The person is riding a motorbike on a sandy track,NEUTRAL,3.565,A_neutral_B,B_contradicts_A,A person riding the number 157 dirt bike on a sandy track.,A person rides a motorbike in a motorcrossing event.,FLICKR,FLICKR,TRAIN
1072,A girl is wearing a pink shirt with white writing on it and is lying in the grass,A girl is naked and is standing on the grass,NEUTRAL,2.8,A_neutral_B,B_contradicts_A,Girl in pink shirt with white writing lying in grass.,Girl in pink shirt with white writing lying in grass.,FLICKR,FLICKR,TEST
1086,A dog which is large and gray is dropping a ball from its mouth and stopping in the grass,A dog which is large and gray is carrying a ball in its mouth and running across the grass,NEUTRAL,2.6,A_neutral_B,B_contradicts_A,A large gray dog carrying a ball in its mouth runs across the grass towards the camera.,A large gray dog carrying a ball in its mouth runs across the grass towards the camera.,FLICKR,FLICKR,TEST
1092,A dog which is large and gray is carrying a ball in its mouth and running across the grass,There is no large dog running on the grass with a tennis ball in its mouth,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,A large gray dog carrying a ball in its mouth runs across the grass towards the camera.,A large dog running on grass with a tennis ball in his mouth.,FLICKR,FLICKR,TRAIN
1155,There is no man playing a guitar,A man is playing a piano,NEUTRAL,3.2,A_neutral_B,B_contradicts_A,A man is playing a piano.,A man is playing a guitar.,SEMEVAL,SEMEVAL,TRAIN
1164,A woman is cracking some eggs into a bowl,A woman is removing ingredients from a bowl,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,A woman is cracking three eggs into a bowl.,A woman is adding ingredients to a bowl.,SEMEVAL,SEMEVAL,TEST
1189,A man and a woman are walking together through the city,A man and a woman are walking through a wooded area,NEUTRAL,2.9,A_neutral_B,B_contradicts_A,A man and woman are walking arm in arm through a wooded area.,A man and woman are walking together through the woods.,SEMEVAL,SEMEVAL,TEST
1200,A man is speaking on a podium,There is no man speaking on a stage,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,A man is speaking at a podium.,A man is speaking on a stage.,SEMEVAL,SEMEVAL,TRAIN
1214,A woman is talking on a telephone,Two boys are talking on the phone,NEUTRAL,3.1,A_neutral_B,B_contradicts_A,A woman is talking on a telephone.,Two boys are talking on the phone.,SEMEVAL,SEMEVAL,TRAIN
1222,A small monkey is walking through water,There is no monkey wading through a marsh,NEUTRAL,3.7,A_neutral_B,B_contradicts_A,A small monkey walks through water.,A monkey is wading across a marsh.,SEMEVAL,SEMEVAL,TRAIN
1338,The woman is measuring the other woman,The lady isn't measuring the ankle of another woman,NEUTRAL,2.9,A_neutral_B,B_contradicts_A,The woman is measuring the other woman.,The lady measured the other woman's ankle.,SEMEVAL,SEMEVAL,TEST
1345,A man is hanging up the phone,A man is making a phone call,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,A man is making a phone call.,A man makes a call on a cell phone.,SEMEVAL,SEMEVAL,TRAIN
1354,A dog is rolling from side to side,There is no puppy rolling,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,A dog is rolling from side to side.,A puppy is repeatedly rolling from side to side while on its back.,SEMEVAL,SEMEVAL,TRAIN
1374,A person is playing the keyboard,There is no man playing a keyboard,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,A person is playing the keyboard.,A man plays a keyboard.,SEMEVAL,SEMEVAL,TEST
1460,A man is resting,A man is exercising,NEUTRAL,3.7,A_neutral_B,B_contradicts_A,A man is doing exercise.,A man is doing exercise.,SEMEVAL,SEMEVAL,TEST
1594,The chef is carefully pouring some oil into a pan,There is no man pouring liquid into a pot,NEUTRAL,3.3,A_neutral_B,B_contradicts_A,The chef pours oil in the pan.,A man pours liquid into a pan.,SEMEVAL,SEMEVAL,TEST
1827,A girl is cutting butter into two pieces,A girl is melting two pieces of butter together,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,A girl is slicing a butter into two pieces.,A girl is slicing a butter into two pieces.,SEMEVAL,SEMEVAL,TEST
1947,One small child is drinking water from the cup,One small child is filling the cup with water,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,A small child is drinking water from a cup.,A small child is drinking water from a cup.,SEMEVAL,SEMEVAL,TEST
2016,The man is doing a magic trick,The kid who is doing magic is tricking an old man,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,A man is showing magic.,A man is showing magic.,SEMEVAL,SEMEVAL,TRAIN
2018,A man is dangerously throwing knives at a tree,A man is dangerously extracting knives from a tree,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,A man is throwing knives at a tree.,A man is throwing knives at a tree.,SEMEVAL,SEMEVAL,TRAIN
2054,Some meat is being stitched together by a woman,Some meat is being cut into pieces by a woman,NEUTRAL,3.25,A_neutral_B,B_contradicts_A,A woman is cutting meat into pieces.,A woman is cutting meat into pieces.,SEMEVAL,SEMEVAL,TEST
2212,Two kids are pushing an inflatable crocodile in a pool,Two kids are taking out a green colored crocodile float from a swimming pool,NEUTRAL,4.2,A_neutral_B,B_contradicts_A,two kids push an inflatable crocodile around in a pool,two kids are playing in a swimming pool with a green colored crocodile float,SEMEVAL,SEMEVAL,TRAIN
2221,Someone is falling off a horse,The man is not knocked off of a horse,NEUTRAL,3.9,A_neutral_B,B_contradicts_A,someone fell off a horse,a man gets knocked off of a horse,SEMEVAL,SEMEVAL,TRIAL
2231,A woman is tapping her fingers,A woman is resting her fingers on a table,NEUTRAL,3.1,A_neutral_B,B_contradicts_A,a woman is tapping her fingers,a woman is tapping her fingers on a table,SEMEVAL,SEMEVAL,TRIAL
2241,The dog is not knocking the boy into the water,A dog is pushing a toddler into a rain puddle,NEUTRAL,3.75,A_neutral_B,B_contradicts_A,a dog pushes a toddler into a rain puddle,a dog knocks a boy into the water twice,SEMEVAL,SEMEVAL,TEST
2268,A woman is adding spices to some meat,The woman is adding sugar to the meat slowly,NEUTRAL,3.9,A_neutral_B,B_contradicts_A,a woman is adding spices on a meat,woman is adding sugar to meat,SEMEVAL,SEMEVAL,TEST
2276,A dog is opening a can of food,A dog is closing a can of food,NEUTRAL,3,A_neutral_B,B_contradicts_A,a dog opens a can of food,a dog opens a can of food,SEMEVAL,SEMEVAL,TEST
2296,A boy is playing a guitar,A kid is putting the guitar away,NEUTRAL,3.435,A_neutral_B,B_contradicts_A,a boy is playing a guitar,a kid is playing a guitar,SEMEVAL,SEMEVAL,TEST
2319,There is no one banging a camera lens against a nail,The man is hammering a nail with a camera,NEUTRAL,4.2,A_neutral_B,B_contradicts_A,the man is using a camera to hammer a nail,someone is banging a camera lense against a nail,SEMEVAL,SEMEVAL,TRAIN
2347,A man is pouring a plate of shredded cheese into a pot of sauce,A man is taking a plate of shredded cheese off of a pot of sauce,NEUTRAL,3.9,A_neutral_B,B_contradicts_A,a man pours a plate of shredded cheese into a pot of sauce,a man pours a plate of shredded cheese into a pot of sauce,SEMEVAL,SEMEVAL,TEST
2358,A person is burning some cameras with a blow torch,A person is repairing some cameras with a blow torch,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,a person is blow torching cameras,a person is blow torching cameras,SEMEVAL,SEMEVAL,TRAIN
2373,A man is playing the guitar,The man isn't playing an acoustic guitar,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,a man is playing the guitar,a man plays an acoustic guitar,SEMEVAL,SEMEVAL,TEST
2427,A man is running,A man is standing still,NEUTRAL,2.4,A_neutral_B,B_contradicts_A,a man is running,a man is running,SEMEVAL,SEMEVAL,TEST
2450,A baby rhino is walking around a pen with its mother,A baby rhino and its mother are standing in a pen,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,a baby rhino is walking around his pen with his mother,a baby rhino is walking around his pen with his mother,SEMEVAL,SEMEVAL,TRAIN
2460,A man is riding a motorcycle,A man is getting off the motorcycle,NEUTRAL,3,A_neutral_B,B_contradicts_A,a man is riding a motorcycle,a man is riding a motorcycle,SEMEVAL,SEMEVAL,TEST
2469,A group of people is singing,A group of people is silent,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,a group of people sing,a group of people sing,SEMEVAL,SEMEVAL,TEST
2475,Some people are singing,A group of people is silent,NEUTRAL,2.1,A_neutral_B,B_contradicts_A,some people are singing,a group of people sing,SEMEVAL,SEMEVAL,TEST
2478,A man is playing a trumpet,A man is putting a trumpet away,NEUTRAL,4.1,A_neutral_B,B_contradicts_A,a man is playing a trumpet,a man is playing a trumpet,SEMEVAL,SEMEVAL,TEST
2483,The man is playing a guitar,A man is playing a trumpet brightly,NEUTRAL,2.4,A_neutral_B,B_contradicts_A,a man is playing a guitar,a man is playing a trumpet,SEMEVAL,SEMEVAL,TEST
2512,The woman is not dancing,A woman is dancing in a cage,NEUTRAL,3.7,A_neutral_B,B_contradicts_A,a woman is dancing in a cage,a woman is dancing,SEMEVAL,SEMEVAL,TEST
2523,Four people are floating on a raft,People are not riding and paddling a raft,NEUTRAL,4.4,A_neutral_B,B_contradicts_A,four people are floating on a raft,people ride and paddle a raft,SEMEVAL,SEMEVAL,TEST
2533,A cat is walking away from some corn,A cat is eating corn on the cob,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,a cat is eating corn on the cob,a cat is eating some corn,SEMEVAL,SEMEVAL,TEST
2542,Someone is slicing a tomato,The person isn't slicing a vegetable,NEUTRAL,3.7,A_neutral_B,B_contradicts_A,someone is slicing a vegetable,someone is slicing a tomato,SEMEVAL,SEMEVAL,TEST
2589,A person is cutting some mushrooms,A person is putting away the mushrooms,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,a person is cutting mushrooms,a person is cutting mushrooms with a knife,SEMEVAL,SEMEVAL,TRAIN
2667,Several ferrets are climbing into the cage,Several ferrets are climbing out of the cage,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,several ferrets climb out of their cage,several ferrets climb out of their cage,SEMEVAL,SEMEVAL,TEST
2720,The man is kick boxing with a trainer,There is no karate practitioner kicking at another man who is wearing protective boxing gloves,NEUTRAL,3,A_neutral_B,B_contradicts_A,a man is kick boxing with a trainer,a man is karate kicking at another man wearing protective boxing gloves,SEMEVAL,SEMEVAL,TRIAL
2730,A woman on a rock is lying on a blanket and reading a book,A woman who is seated is singing a song and playing the guitar,NEUTRAL,1.8,A_neutral_B,B_contradicts_A,a woman is lying on a blanket on a rock and reading a book,a woman seated is singing a song and playing the guitar too,SEMEVAL,SEMEVAL,TRAIN
2758,Soccer players are kicking a soccer ball into the goal,A soccer player is missing a goal,NEUTRAL,3.1,A_neutral_B,B_contradicts_A,soccer players are kicking a soccer ball into the goal,a soccer player scores a goal,SEMEVAL,SEMEVAL,TRAIN
2777,There is no person pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,a person is pouring olive oil into a pot on the stove,a person pours cooking oil into a pot,SEMEVAL,SEMEVAL,TRAIN
2796,There is no guinea pig eating a carrot,A small guinea pig is gnawing and eating a piece of carrot on the floor,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,a guinea pig eats a carrot,a small guinea pig is gnawing and eating a piece of carrot on the floor,SEMEVAL,SEMEVAL,TEST
2810,An animated airplane is landing,An animated airplane is taking off,NEUTRAL,3.9,A_neutral_B,B_contradicts_A,a animated airplane is landing,a animated airplane is landing,SEMEVAL,SEMEVAL,TEST
2820,A woman is pouring a mixture into a bowl and mixing it,A woman is taking a mixture out of a bowl,NEUTRAL,3.9,A_neutral_B,B_contradicts_A,a woman pours a mixture into a bowl and mixes it,a woman pours a mixture into a bowl and mixes it,SEMEVAL,SEMEVAL,TEST
2862,Two cats are fighting each other,The cats are playing with each other,NEUTRAL,3.435,A_neutral_B,B_contradicts_A,the cats are playing with each other,two cats are fighting each other,SEMEVAL,SEMEVAL,TRAIN
2922,The herd of caribous is not crossing a road,A herd of deer is crossing the street,NEUTRAL,3.1,A_neutral_B,B_contradicts_A,a herd of deer are crossing the street,a herd of caribou are crossing a road,SEMEVAL,SEMEVAL,TEST
2941,Two men are fighting in a cattle pen,Nobody is fighting in a cow pasture,NEUTRAL,3.3,A_neutral_B,B_contradicts_A,two men are fighting in a cattle pen,two men are fighting in a cow pasture,SEMEVAL,SEMEVAL,TRAIN
2960,A man is eating a banana,The man is not eating a banana by a tree,NEUTRAL,4,A_neutral_B,B_contradicts_A,a man is eating a banana,a man is eating a banana by a tree,SEMEVAL,SEMEVAL,TRAIN
2968,A large green ball is missing a potato,A large green ball is hitting a potato,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,a large green ball hits a potato,a large green ball hits a potato,SEMEVAL,SEMEVAL,TRIAL
2993,A boy is sitting in a room and playing a piano by lamp light,There is no boy playing a keyboard,NEUTRAL,3.2,A_neutral_B,B_contradicts_A,a boy is sitting in a room playing a piano by lamp light,a boy is playing a key-board,SEMEVAL,SEMEVAL,TEST
2996,A man is playing a guitar,A man is laying down a guitar,NEUTRAL,3.3,A_neutral_B,B_contradicts_A,a man is playing a guitar,a man is playing a guitar,SEMEVAL,SEMEVAL,TRIAL
3013,The man on stage is singing into the microphone,There is no man in a suit standing at a microphone and singing,NEUTRAL,3.3,A_neutral_B,B_contradicts_A,the man sang on stage into the microphone,a man in a suit is standing at a microphone and singing,SEMEVAL,SEMEVAL,TEST
3018,Three teenage girls are dancing in the room,Three teenage girls are idling in the room,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,three teenage girls danced in the room,three teenage girls danced in the room,SEMEVAL,SEMEVAL,TRAIN
3020,Three teenage girls are idling in the room,Some teenage girls are dancing for the camera,NEUTRAL,3.1,A_neutral_B,B_contradicts_A,some teenage girls are dancing for the camera,three teenage girls danced in the room,SEMEVAL,SEMEVAL,TEST
3043,A man is jumping a wall,A man is standing in front of a wall,NEUTRAL,3.1,A_neutral_B,B_contradicts_A,a man is jumping a wall,a man is jumping a wall,SEMEVAL,SEMEVAL,TRAIN
3056,A man is pouring oil into a pan,A man is taking the oil out off a skillet,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,a man is pouring oil into a pan,a man is pouring oil into a skillet,SEMEVAL,SEMEVAL,TEST
3125,A woman is using an eye pencil and is applying eye liner to her eyelid,A woman is removing cosmetics from her eyelid,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,a woman is applying eye liner to her eyelid using an eye pencil,a woman is applying cosmetics to her eyelid,SEMEVAL,SEMEVAL,TEST
3128,A baby is crawling happily,A baby is sitting,NEUTRAL,3,A_neutral_B,B_contradicts_A,a baby is crawling happily,a baby is crawling happily,SEMEVAL,SEMEVAL,TEST
3154,A man is missing the soccer ball,A man is performing tricks with a soccer ball,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,a man is performing tricks with a soccer ball,a man is kicking a soccer ball,SEMEVAL,SEMEVAL,TEST
3163,A man is taping a cut box,A man is cutting a box,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,a man is cutting open a box,the man is slicing the tape from the box,SEMEVAL,SEMEVAL,TEST
3165,The man is cutting the tape on the box,There is no man cutting a box,NEUTRAL,3.7,A_neutral_B,B_contradicts_A,the man is slicing the tape from the box,a man is cutting open a box,SEMEVAL,SEMEVAL,TRAIN
3238,A boy is running away from the fishing line,A boy is hanging a fishing rod and running in front of a fish ,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,a boy is running in front of fish hanging on fishing rod,a boy runs away from his fishing line,SEMEVAL,SEMEVAL,TRAIN
3251,A woman is placing two eggs into a pot of water,A woman is taking two eggs out of a pot of water,NEUTRAL,4,A_neutral_B,B_contradicts_A,a woman places two eggs into a pot of water,a woman places two eggs into a pot of water,SEMEVAL,SEMEVAL,TEST
3296,A man and a woman are walking through the woods,A man and a woman are standing still in the woods,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,a man and a woman walk through the woods,a man and a woman walk through the woods,SEMEVAL,SEMEVAL,TEST
3319,The woman is chopping some bread and fried pork,The woman is frying a breaded pork chop,NEUTRAL,2.9,A_neutral_B,B_contradicts_A,the woman is frying a breaded pork chop,the woman is frying a breaded pork chop,SEMEVAL,SEMEVAL,TRAIN
3403,A man is folding a tortilla,A man is unfolding a tortilla,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,a man folds a tortilla,a man folds a tortilla,SEMEVAL,SEMEVAL,TEST
3426,A man is packing a violin,A man is playing a violin,NEUTRAL,3.6,A_neutral_B,B_contradicts_A,a man is playing a violin,a man is playing a violin,SEMEVAL,SEMEVAL,TRAIN
3446,A woman is serving volleyballs over a net,A woman is being handed volleyballs by another woman,NEUTRAL,3.3,A_neutral_B,B_contradicts_A,a woman serving volleyballs over a net,one woman hands volleyballs to another woman who serves them,SEMEVAL,SEMEVAL,TEST
3456,The man is not chopping a tree trunk with an axe,A man is chopping a log with an axe,NEUTRAL,3.7,A_neutral_B,B_contradicts_A,a man is chopping a log with an axe,a man is chopping a tree trunk with an axe,SEMEVAL,SEMEVAL,TEST
3540,Someone is cooking okra in a pan,Somebody is boiling okra in a pot,NEUTRAL,3.915,A_neutral_B,B_contradicts_A,someone is cooking okra in a pan,someone is boiling okra in a pot,SEMEVAL,SEMEVAL,TEST
3542,Someone is being boiled with okra in a pot,Someone is cooking okra in a pan,NEUTRAL,3,A_neutral_B,B_contradicts_A,someone is cooking okra in a pan,someone is boiling okra in a pot,SEMEVAL,SEMEVAL,TRAIN
3572,The piece of paper is being cut,There is no paper being cut with scissors,NEUTRAL,4.2,A_neutral_B,B_contradicts_A,a piece of paper is being cut,paper is being cut with scissors,SEMEVAL,SEMEVAL,TRAIN
3579,The man is skillfully playing the guitar,A man is playing a flute,NEUTRAL,3.2,A_neutral_B,B_contradicts_A,a man is playing a flute,a man is playing a guitar,SEMEVAL,SEMEVAL,TRAIN
3602,The man is doing floor exercises,A man is lazing,NEUTRAL,2.3,A_neutral_B,B_contradicts_A,a man does floor exercises,a man is exercising,SEMEVAL,SEMEVAL,TRAIN
3605,A man is stopping the bicycle,A man is riding a bicycle,NEUTRAL,3.4,A_neutral_B,B_contradicts_A,a man is riding a bicycle,a man is riding a bicycle,SEMEVAL,SEMEVAL,TEST
3609,A man is riding a bicycle,A monkey is riding a bicycle,NEUTRAL,3.1,A_neutral_B,B_contradicts_A,a man is riding a bicycle,a monkey is riding a bike,SEMEVAL,SEMEVAL,TEST
3618,Some fish are swimming,The fish are immobile,NEUTRAL,3.1,A_neutral_B,B_contradicts_A,fish are swimming,fish are swimming,SEMEVAL,SEMEVAL,TRAIN
3630,A woman is putting meat in a pan,The meat is not being dropped into a pan,NEUTRAL,3.5,A_neutral_B,B_contradicts_A,a woman is putting meat in a pan,meat is dropped into a pan,SEMEVAL,SEMEVAL,TRAIN
3633,The meat is being dropped into a pan,There is no woman putting meat in a pan,NEUTRAL,3.8,A_neutral_B,B_contradicts_A,meat is dropped into a pan,a woman is putting meat in a pan,SEMEVAL,SEMEVAL,TRAIN
3646,Four young men are standing still and a car is exploding behind them,Four young men are exploding and a car is standing still behind them,NEUTRAL,2.9,A_neutral_B,B_contradicts_A,four young men stand still as a car explodes behind them,four young men stand still as a car explodes behind them,SEMEVAL,SEMEVAL,TRAIN
